date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:17:15	26793/26793	---M--	200	added ('OK')	text/css	date:Sat,%2027%20Oct%202018%2000:47:15%20GMT	http://www.spheretheme.com/steam/assets/libs/animated-headlines/animated-headlines.css	www.spheretheme.com/steam/assets/libs/animated-headlines/animated-headlines.css	(from http://www.spheretheme.com/steam/index-2.html)
06:17:16	5532/5532	---M--	200	added ('OK')	application/x-javascript	date:Sat,%2027%20Oct%202018%2000:47:15%20GMT	http://www.spheretheme.com/steam/assets/libs/animated-headlines/animated-headlines.js	www.spheretheme.com/steam/assets/libs/animated-headlines/animated-headlines.js	(from http://www.spheretheme.com/steam/index-2.html)
06:17:19	368/368	---M--	200	added ('OK')	application/x-javascript	date:Sat,%2027%20Oct%202018%2000:47:19%20GMT	http://www.spheretheme.com/steam/assets/js/onepage.js	www.spheretheme.com/steam/assets/js/onepage.js	(from http://www.spheretheme.com/steam/index-onepage.html)
06:17:34	96117/96117	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:17%20GMT	http://www.spheretheme.com/steam/assets/images/about/3.jpg	www.spheretheme.com/steam/assets/images/about/3.jpg	(from http://www.spheretheme.com/steam/index-onepage.html)
06:17:37	19179/19179	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:34%20GMT	http://www.spheretheme.com/steam/assets/images/chefs/chefs-1.jpg	www.spheretheme.com/steam/assets/images/chefs/chefs-1.jpg	(from http://www.spheretheme.com/steam/about.html)
06:17:41	132806/132806	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:19%20GMT	http://www.spheretheme.com/steam/assets/images/about/about-bg.jpg	www.spheretheme.com/steam/assets/images/about/about-bg.jpg	(from http://www.spheretheme.com/steam/about.html)
06:17:42	28420/28420	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:38%20GMT	http://www.spheretheme.com/steam/assets/images/chefs/chefs-2.jpg	www.spheretheme.com/steam/assets/images/chefs/chefs-2.jpg	(from http://www.spheretheme.com/steam/about.html)
06:17:44	20167/20167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:41%20GMT	http://www.spheretheme.com/steam/assets/images/chefs/chefs-3.jpg	www.spheretheme.com/steam/assets/images/chefs/chefs-3.jpg	(from http://www.spheretheme.com/steam/about.html)
06:17:47	190676/190676	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Oct%202018%2000:47:17%20GMT	http://www.spheretheme.com/steam/assets/images/about/2.png	www.spheretheme.com/steam/assets/images/about/2.png	(from http://www.spheretheme.com/steam/index-onepage.html)
06:17:50	46340/46340	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:43%20GMT	http://www.spheretheme.com/steam/assets/images/blog/b4.jpg	www.spheretheme.com/steam/assets/images/blog/b4.jpg	(from http://www.spheretheme.com/steam/blog.html)
06:17:52	49837/49837	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:45%20GMT	http://www.spheretheme.com/steam/assets/images/blog/b8.jpg	www.spheretheme.com/steam/assets/images/blog/b8.jpg	(from http://www.spheretheme.com/steam/blog.html)
06:17:55	273692/273692	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Oct%202018%2000:47:16%20GMT	http://www.spheretheme.com/steam/assets/images/about/1.png	www.spheretheme.com/steam/assets/images/about/1.png	(from http://www.spheretheme.com/steam/index-onepage.html)
06:17:55	25120/25120	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:50%20GMT	http://www.spheretheme.com/steam/assets/images/blog-detail/img1.jpg	www.spheretheme.com/steam/assets/images/blog-detail/img1.jpg	(from http://www.spheretheme.com/steam/blog-2.html)
06:17:55	48260/48260	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:48%20GMT	http://www.spheretheme.com/steam/assets/images/blog/b5.jpg	www.spheretheme.com/steam/assets/images/blog/b5.jpg	(from http://www.spheretheme.com/steam/blog.html)
06:17:55	24387/24387	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:53%20GMT	http://www.spheretheme.com/steam/assets/images/blog-detail/img2.jpg	www.spheretheme.com/steam/assets/images/blog-detail/img2.jpg	(from http://www.spheretheme.com/steam/blog-2.html)
06:17:58	24508/24508	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Oct%202018%2000:47:55%20GMT	http://www.spheretheme.com/steam/assets/images/blog-detail/img3.jpg	www.spheretheme.com/steam/assets/images/blog-detail/img3.jpg	(from http://www.spheretheme.com/steam/blog-2.html)
